Time	[A]	[B]
22.06	1.74261e-12	633.881
22.065	2.17895e-12	630.719
22.07	2.73316e-12	627.574
22.075	3.4396e-12	624.444
22.08	4.34158e-12	621.329
22.085	5.49718e-12	618.23
22.09	6.98229e-12	615.147
22.095	8.89568e-12	612.079
22.1	1.13681e-11	609.026
22.105	1.45715e-11	605.989
22.11	1.87346e-11	602.966
22.115	2.416e-11	599.959
22.12	3.12492e-11	596.967
22.125	4.05398e-11	593.989
22.13	5.27491e-11	591.027
22.135	6.88382e-11	588.079
22.14	9.00986e-11	585.146
22.145	1.18271e-10	582.227
22.15	1.55704e-10	579.324
22.155	2.0558e-10	576.434
22.16	2.72216e-10	573.559
22.165	3.61485e-10	570.699
22.17	4.814e-10	567.852
22.175	6.42916e-10	565.02
22.18	8.61052e-10	562.202
22.185	1.15645e-09	559.398
22.19	1.55753e-09	556.608
22.195	2.10356e-09	553.832
22.2	2.84889e-09	551.07
22.205	3.86896e-09	548.321
22.21	5.26869e-09	545.586
22.215	7.19442e-09	542.865
22.22	9.85072e-09	540.158
22.225	1.35242e-08	537.464
22.23	1.86177e-08	534.783
22.235	2.5698e-08	532.116
22.24	3.55654e-08	529.462
22.245	4.93522e-08	526.821
22.25	6.8664e-08	524.194
22.255	9.57833e-08	521.579
22.26	1.33963e-07	518.978
22.265	1.87847e-07	516.389
22.27	2.64086e-07	513.814
22.275	3.72223e-07	511.251
22.28	5.25982e-07	508.701
22.285	7.45149e-07	506.164
22.29	1.05831e-06	503.64
22.295	1.50688e-06	501.128
22.3	2.15096e-06	498.628
22.305	3.078e-06	496.141
22.31	4.41552e-06	493.667
22.315	6.34991e-06	491.205
22.32	9.15418e-06	488.755
22.325	1.32292e-05	486.317
22.33	1.91647e-05	483.892
22.335	2.78306e-05	481.478
22.34	4.05124e-05	479.077
22.345	5.91145e-05	476.688
22.35	8.64639e-05	474.31
22.355	0.000126767	471.945
22.36	0.000186295	469.591
22.365	0.000274421	467.249
22.37	0.000405179	464.918
22.375	0.000599634	462.6
22.38	0.000889468	460.293
22.385	0.00132243	457.997
22.39	0.00197066	455.714
22.395	0.00294332	453.442
22.4	0.00440605	451.181
22.405	0.00661058	448.933
22.41	0.00994039	446.697
22.415	0.0149808	444.473
22.42	0.0226272	442.262
22.425	0.0342519	440.066
22.43	0.0519622	437.885
22.435	0.0790013	435.722
22.44	0.120369	433.581
22.445	0.18379	431.467
22.45	0.281214	429.388
22.455	0.431168	427.359
22.46	0.662403	425.4
22.465	1.0196	423.541
22.47	1.57221	421.832
22.475	2.42824	420.348
22.48	3.75532	419.208
22.485	5.81288	418.593
22.49	8.99994	418.789
22.495	13.9235	420.242
22.5	21.49	423.65
22.505	33.0086	430.113
22.51	50.2633	441.356
22.515	75.42	460.089
22.52	110.467	490.521
22.525	155.64	538.987
22.53	206.3	614.233
22.535	249.24	725.809
22.54	263.915	877.54
22.545	236.421	1056.15
22.55	177.13	1228.61
22.555	113.639	1362.57
22.56	65.3399	1448.16
22.565	35.2068	1494.78
22.57	18.3528	1516.52
22.575	9.43406	1524.21
22.58	4.83222	1524.45
22.585	2.47979	1520.87
22.59	1.27852	1515.34
22.595	0.663192	1508.84
22.6	0.346344	1501.87
22.605	0.182164	1494.66
22.61	0.0965093	1487.36
22.615	0.0515061	1480.02
22.62	0.0276908	1472.68
22.625	0.0149967	1465.36
22.63	0.0081815	1458.06
22.635	0.00449605	1450.8
22.64	0.00248873	1443.56
22.645	0.00138758	1436.37
22.65	0.000779211	1429.2
22.655	0.000440713	1422.08
22.66	0.000251041	1414.98
22.665	0.000144015	1407.93
22.67	8.32004e-05	1400.9
22.675	4.84046e-05	1393.92
22.68	2.83579e-05	1386.96
22.685	1.67291e-05	1380.05
22.69	9.93732e-06	1373.16
22.695	5.94356e-06	1366.32
22.7	3.57925e-06	1359.5
22.705	2.17014e-06	1352.72
22.71	1.32472e-06	1345.97
22.715	8.14104e-07	1339.26
22.72	5.03669e-07	1332.58
22.725	3.13692e-07	1325.93
22.73	1.96672e-07	1319.32
22.735	1.24121e-07	1312.74
22.74	7.88494e-08	1306.19
22.745	5.04183e-08	1299.68
22.75	3.24489e-08	1293.2
22.755	2.10194e-08	1286.75
22.76	1.37036e-08	1280.33
22.765	8.99145e-09	1273.94
22.77	5.93732e-09	1267.59
22.775	3.94552e-09	1261.27
22.78	2.6385e-09	1254.98
22.785	1.77556e-09	1248.72
22.79	1.20233e-09	1242.49
22.795	8.19239e-10	1236.29
22.8	5.61671e-10	1230.13
22.805	3.87458e-10	1223.99
22.81	2.68922e-10	1217.89
22.815	1.87789e-10	1211.81
22.82	1.31931e-10	1205.77
22.825	9.32488e-11	1199.76
22.83	6.63046e-11	1193.77
22.835	4.74281e-11	1187.82
22.84	3.41277e-11	1181.89
22.845	2.47028e-11	1176
22.85	1.79861e-11	1170.13
22.855	1.31725e-11	1164.3
22.86	9.70353e-12	1158.49
22.865	7.18963e-12	1152.71
22.87	5.35779e-12	1146.96
22.875	4.01564e-12	1141.24
22.88	3.02693e-12	1135.55
22.885	2.29471e-12	1129.89
22.89	1.74946e-12	1124.25
22.895	1.34127e-12	1118.64
22.9	1.03409e-12	1113.07
22.905	8.01727e-13	1107.51
22.91	6.25038e-13	1101.99
22.915	4.8996e-13	1096.49
22.92	3.86184e-13	1091.03
22.925	3.06058e-13	1085.58
22.93	2.43875e-13	1080.17
22.935	1.95376e-13	1074.78
22.94	1.57372e-13	1069.42
22.945	1.27458e-13	1064.09
22.95	1.03765e-13	1058.78
22.955	8.48773e-14	1053.5
22.96	6.98133e-14	1048.25
22.965	5.77254e-14	1043.02
22.97	4.8005e-14	1037.82
22.975	4.01248e-14	1032.64
22.98	3.37111e-14	1027.49
22.985	2.84629e-14	1022.36
22.99	2.41527e-14	1017.27
22.995	2.05956e-14	1012.19
23	1.76648e-14	1007.14
23.005	1.52254e-14	1002.12
23.01	1.31914e-14	997.122
23.015	1.14829e-14	992.149
23.02	1.00463e-14	987.2
23.025	8.83162e-15	982.277
23.03	7.80307e-15	977.378
23.035	6.92875e-15	972.503
23.04	6.18245e-15	967.653
23.045	5.54285e-15	962.826
23.05	4.99194e-15	958.024
23.055	4.5189e-15	953.246
23.06	4.11127e-15	948.492
23.065	3.75781e-15	943.761
23.07	3.45182e-15	939.054
23.075	3.18585e-15	934.371
23.08	2.9539e-15	929.71
23.085	2.75207e-15	925.073
23.09	2.57591e-15	920.46
23.095	2.42211e-15	915.869
23.1	2.28847e-15	911.301
23.105	2.17199e-15	906.756
23.11	2.07093e-15	902.233
23.115	1.98371e-15	897.733
23.12	1.9087e-15	893.256
23.125	1.845e-15	888.801
23.13	1.79194e-15	884.368
23.135	1.74893e-15	879.957
23.14	1.71525e-15	875.568
23.145	1.68994e-15	871.201
23.15	1.67163e-15	866.856
23.155	1.66021e-15	862.533
23.16	1.65916e-15	858.231
23.165	1.6686e-15	853.95
23.17	1.68814e-15	849.691
23.175	1.71692e-15	845.453
23.18	1.7535e-15	841.237
23.185	1.79574e-15	837.041
23.19	1.84076e-15	832.866
23.195	1.88937e-15	828.712
23.2	1.94766e-15	824.579
23.205	2.01636e-15	820.467
23.21	2.09612e-15	816.374
23.215	2.18755e-15	812.303
23.22	2.29125e-15	808.251
23.225	2.40777e-15	804.22
23.23	2.53761e-15	800.209
23.235	2.68355e-15	796.218
23.24	2.84992e-15	792.247
23.245	3.03952e-15	788.296
23.25	3.2555e-15	784.364
23.255	3.50139e-15	780.452
23.26	3.7811e-15	776.559
23.265	4.09894e-15	772.686
23.27	4.45966e-15	768.832
23.275	4.87246e-15	764.998
23.28	5.34789e-15	761.182
23.285	5.89563e-15	757.386
23.29	6.52652e-15	753.609
23.295	7.25257e-15	749.85
23.3	8.08708e-15	746.11
23.305	9.04466e-15	742.389
23.31	1.02067e-14	738.686
23.315	1.14523e-14	735.002
23.32	1.2935e-14	731.336
23.325	1.46879e-14	727.689
23.33	1.67508e-14	724.059
23.335	1.91701e-14	720.448
23.34	2.19986e-14	716.855
23.345	2.5296e-14	713.279
23.35	2.91334e-14	709.722
23.355	3.36711e-14	706.182
23.36	3.90957e-14	702.66
23.365	4.56109e-14	699.155
23.37	5.34533e-14	695.668
23.375	6.28905e-14	692.199
23.38	7.4222e-14	688.746
23.385	8.78961e-14	685.311
23.39	1.0447e-13	681.893
23.395	1.24536e-13	678.492
23.4	1.48945e-13	675.108
23.405	1.78816e-13	671.741
23.41	2.15336e-13	668.391
23.415	2.60135e-13	665.057
23.42	3.15487e-13	661.74
23.425	3.83778e-13	658.44
23.43	4.68089e-13	655.156
23.435	5.72957e-13	651.888
23.44	7.03602e-13	648.637
23.445	8.67158e-13	645.402
23.45	1.07198e-12	642.183
23.455	1.32968e-12	638.98
23.46	1.65449e-12	635.793
23.465	2.06464e-12	632.622
23.47	2.58483e-12	629.467
23.475	3.24675e-12	626.327
23.48	4.09056e-12	623.204
23.485	5.1697e-12	620.095
23.49	6.55403e-12	617.003
23.495	8.33461e-12	613.925
23.5	1.06318e-11	610.863
23.505	1.36026e-11	607.817
23.51	1.74571e-11	604.785
23.515	2.24717e-11	601.769
23.52	2.90131e-11	598.767
23.525	3.75713e-11	595.781
23.53	4.87992e-11	592.81
23.535	6.35705e-11	589.853
23.54	8.3057e-11	586.911
23.545	1.08836e-10	583.984
23.55	1.43032e-10	581.071
23.555	1.8852e-10	578.173
23.56	2.49193e-10	575.289
23.565	3.30342e-10	572.42
23.57	4.39171e-10	569.565
23.575	5.85518e-10	566.724
23.58	7.82847e-10	563.898
23.585	1.04963e-09	561.085
23.59	1.41129e-09	558.287
23.595	1.90287e-09	555.503
23.6	2.5728e-09	552.732
23.605	3.48822e-09	549.975
23.61	4.74238e-09	547.232
23.615	6.46512e-09	544.503
23.62	8.83771e-09	541.787
23.625	1.21138e-08	539.085
23.63	1.6649e-08	536.396
23.635	2.29437e-08	533.721
23.64	3.17028e-08	531.059
23.645	4.39222e-08	528.41
23.65	6.10124e-08	525.775
23.655	8.49755e-08	523.153
23.66	1.1866e-07	520.543
23.665	1.6613e-07	517.947
23.67	2.33193e-07	515.364
23.675	3.28172e-07	512.793
23.68	4.63021e-07	510.236
23.685	6.5495e-07	507.691
23.69	9.28791e-07	505.159
23.695	1.32046e-06	502.639
23.7	1.88202e-06	500.133
23.705	2.68911e-06	497.638
23.71	3.85188e-06	495.156
23.715	5.53112e-06	492.687
23.72	7.96202e-06	490.229
23.725	1.14894e-05	487.784
23.73	1.662e-05	485.351
23.735	2.41001e-05	482.931
23.74	3.50313e-05	480.522
23.745	5.10429e-05	478.125
23.75	7.4551e-05	475.741
23.755	0.000109145	473.368
23.76	0.000160171	471.007
23.765	0.000235606	468.658
23.77	0.00034738	466.321
23.775	0.000513378	463.995
23.78	0.00076046	461.681
23.785	0.00112906	459.379
23.79	0.00168019	457.088
23.795	0.00250605	454.809
23.8	0.00374635	452.542
23.805	0.00561318	450.286
23.81	0.00842921	448.043
23.815	0.0126863	445.812
23.82	0.019136	443.593
23.825	0.0289286	441.389
23.83	0.0438287	439.199
23.835	0.0665482	437.027
23.84	0.101264	434.874
23.845	0.154419	432.746
23.85	0.235974	430.65
23.855	0.361352	428.596
23.86	0.554468	426.603
23.865	0.852453	424.696
23.87	1.31301	422.916
23.875	2.0258	421.325
23.88	3.13012	420.023
23.885	4.84174	419.159
23.89	7.49343	418.972
23.895	11.5939	419.831
23.9	17.9094	422.313
23.905	27.5641	427.326
23.91	42.1343	436.294
23.915	63.6484	451.458
23.92	94.2768	476.313
23.925	135.268	516.21
23.93	184.518	578.884
23.935	232.801	673.935
23.94	261.903	808.784
23.945	252.687	978.72
23.95	204.13	1158.04
23.955	139.301	1310.76
23.96	83.4902	1416.37
23.965	46.0733	1477.79
23.97	24.3091	1508.54
23.975	12.5615	1521.2
23.98	6.44419	1524.06
23.985	3.30587	1521.81
23.99	1.70218	1516.97
23.995	0.881347	1510.81
24	0.459324	1504.01
